,time,x,y
77,15.4,1.2901307344436646,0.13876381516456604
78,15.600000000000001,1.2882970571517944,0.155710369348526
79,15.8,1.2854232788085938,0.1732862889766693
80,16.0,1.2839471101760864,0.19086438417434692
81,16.2,1.275122046470642,0.19928723573684692
82,16.400000000000002,1.2715673446655273,0.20402586460113525
83,16.6,1.2616411447525024,0.21502526104450226
84,16.8,1.2497601509094238,0.2266252189874649
85,17.0,1.2460695505142212,0.23190200328826904
86,17.2,1.2385510206222534,0.23585213720798492
87,17.400000000000002,1.2252365350723267,0.24331901967525482
88,17.6,1.2105798721313477,0.2581464648246765
89,17.8,1.1811447143554688,0.25472337007522583
90,18.0,1.1559252738952637,0.23561930656433105
91,18.2,1.094132661819458,0.22375234961509705
92,18.400000000000002,1.0474382638931274,0.21217244863510132
93,18.6,1.0165051221847534,0.21251514554023743
94,18.8,0.9981648921966553,0.19429638981819153
95,19.0,0.9750494956970215,0.1824953407049179
96,19.200000000000003,0.9431231021881104,0.17610663175582886
97,19.400000000000002,0.9058886170387268,0.1704254448413849
98,19.6,0.8606100082397461,0.16821356117725372
99,19.8,0.8184962272644043,0.165768563747406
100,20.0,0.7833070158958435,0.16878214478492737
101,20.200000000000003,0.7669406533241272,0.17292465269565582
102,20.400000000000002,0.72486412525177,0.1742802858352661
103,20.6,0.731456995010376,0.17256247997283936
104,20.8,0.743274986743927,0.16687187552452087
105,21.0,0.7436778545379639,0.16745850443840027
106,21.200000000000003,0.7402728796005249,0.16972628235816956
107,21.400000000000002,0.7338755130767822,0.16080385446548462
108,21.6,0.7325043082237244,0.1691209226846695
109,21.8,0.7305853962898254,0.18122488260269165
110,22.0,0.7307220697402954,0.1893484890460968
111,22.200000000000003,0.7272782921791077,0.18506555259227753
112,22.400000000000002,0.7416067719459534,0.2056213766336441
113,22.6,0.8190738558769226,0.2786541283130646
114,22.8,0.9259743094444275,0.4179770052433014
115,23.0,0.9114655256271362,0.45948633551597595
116,23.200000000000003,0.7912666201591492,0.366007536649704
117,23.400000000000002,0.7972217202186584,0.3386295735836029
118,23.6,0.8606427907943726,0.34449461102485657
119,23.8,0.8970146775245667,0.3528859317302704
120,24.0,0.9090374708175659,0.3802642226219177
121,24.200000000000003,0.8712087273597717,0.3377700746059418
122,24.400000000000002,0.8375200033187866,0.27659380435943604
123,24.6,0.8128471374511719,0.22328166663646698
124,24.8,0.8109678626060486,0.17831848561763763
125,25.0,0.7993583083152771,0.15079809725284576
126,25.200000000000003,0.8126338124275208,0.16219784319400787
127,25.400000000000002,0.8058736324310303,0.1262289136648178
128,25.6,0.79022216796875,0.12084130197763443
129,25.8,0.7686251401901245,0.11671160906553268
130,26.0,0.685546875,0.3587053716182709
131,26.200000000000003,0.6516915559768677,0.21718071401119232
132,26.400000000000002,0.6983729600906372,0.07541230320930481
133,26.6,0.7937511801719666,-0.042964398860931396
134,26.8,0.8208903670310974,-0.04398234561085701
135,27.0,0.7940026521682739,-0.06041295826435089
136,27.200000000000003,0.7844786047935486,-0.08262712508440018
137,27.400000000000002,0.7885577082633972,-0.09445817768573761
138,27.6,0.8012771010398865,-0.09901048243045807
139,27.8,0.8187040686607361,-0.09540626406669617
140,28.0,0.8288248181343079,-0.07049602270126343
141,28.200000000000003,0.8541122078895569,-0.026145920157432556
142,28.400000000000002,0.9682462811470032,-0.013516785576939583
143,28.6,1.0142714977264404,0.032322198152542114
144,28.8,0.8714260458946228,-0.1393805295228958
145,29.0,0.8096661567687988,-0.05505642667412758
146,29.200000000000003,0.8124357461929321,0.004195240326225758
147,29.400000000000002,0.8178244829177856,0.028976336121559143
148,29.6,0.7963084578514099,0.06577058136463165
149,29.8,0.7980332374572754,0.11258060485124588
150,30.0,0.9697185754776001,0.2556183338165283
151,30.200000000000003,1.4075950384140015,0.009132875129580498
